Row,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13
1883727,1.05327751077941e-05,-1.02557862327464e-05,1.74323104072392e-06,-3.99358578625337e-06,-7.90121658413931e-06,-9.34096525541717e-06,-3.95294744657709e-06,-3.52919161753269e-07,8.02598720295957e-06,-1.36429297486705e-06,-1.18280087929185e-06,-1.20130541342665e-05,-8.51106998208149e-06
1884210,1.77708617992159e-05,-1.74458993867825e-06,6.01136985626312e-06,6.12102926134863e-06,-1.25222583391554e-05,-4.47151983016006e-07,-3.1768945461221e-07,5.05313506570068e-06,1.9198912750131e-06,8.63507565937424e-07,8.39720348340223e-06,-2.6329593112205e-06,3.10132628258732e-07
1889109,-4.34707106081321e-05,-1.31846619007058e-06,1.11874090495303e-05,-1.79502779533118e-06,2.58672540035787e-06,1.26970504138404e-05,-1.09107710485059e-07,-1.0440069238876e-05,-7.99432378988508e-06,6.23246842497004e-07,2.34110328406442e-06,-6.30760199210142e-06,-4.39296232560862e-06
1890808,3.66241884768923e-05,-7.39391006217911e-06,2.41196920805987e-06,1.3658028752629e-05,-5.40061934524352e-06,-5.61573282762206e-07,7.00589846264909e-06,-6.44417137489862e-06,7.61785633352272e-07,2.85691324704981e-06,1.09434834527434e-07,-4.48204084451889e-06,8.47332363653363e-07
1891444,3.33925322892137e-05,8.7612194500082e-07,-8.25917199776234e-06,6.94358772067694e-06,-6.7602550033767e-06,-6.08160529540649e-06,6.29833965990516e-06,3.27739954985311e-06,-8.57367125996809e-06,1.4657787658018e-06,3.32785104370894e-06,-1.3370770779842e-06,-1.25923370091049e-06
1891913,2.74685784203428e-05,7.5133480462184e-06,9.33655598377037e-06,-9.42277736582189e-08,-5.36458117389088e-06,2.73924105884682e-06,-2.54284763053731e-06,5.47022081132551e-07,-5.72909540497811e-06,6.62369755883685e-07,-6.926370505305e-06,2.06918440551467e-06,2.01178705349876e-07
1892887,-3.48065489274717e-05,1.16803424938761e-06,-2.74878402375717e-06,-4.54618024200764e-06,-1.23325291984719e-05,-6.55533667852551e-06,-7.60137127473848e-06,-9.85583771248035e-06,-4.8107454822284e-06,-7.07190368557597e-07,7.20861598738334e-06,2.69643171855344e-06,4.49962038942014e-06
1893387,2.81751089347786e-05,4.34200400825051e-06,2.87001095161096e-06,2.56805384800756e-06,-6.14180469107958e-06,-5.04976775887695e-06,5.39895981860703e-06,3.52005639740036e-06,1.46490886580453e-05,1.12480423194229e-05,1.090360740002e-05,4.85966175779365e-06,1.26718386556407e-05
1895281,1.53076186006935e-05,-6.07622795055309e-06,8.63445392036991e-06,-1.19768808069778e-05,9.94418949027427e-06,-6.32046124473699e-06,-7.67652004919574e-06,-1.088428334455e-05,-2.16860788736251e-06,-2.31662515668657e-06,-2.96684787094028e-06,7.17442966226521e-06,1.98299845640755e-06
1896235,2.19363362469482e-05,6.68202624306844e-06,-3.58836308916207e-06,-1.83252179884807e-05,-5.5430979602123e-06,-2.87310305253893e-06,1.28982575561189e-06,-7.92968871673741e-06,2.47406468257261e-06,1.13920253817139e-06,4.65605318098298e-06,-2.91603944671494e-06,1.62823757991864e-06
1900301,-3.14973938496447e-05,5.9700070674188e-06,-6.15882943253905e-06,2.99392072897294e-06,6.57036161362108e-06,3.01868239576871e-06,4.90538517201206e-06,-9.99851732470501e-06,4.32424531162296e-06,-4.72590855984856e-06,-9.64206692720061e-06,8.75517993524199e-06,-1.34294722915676e-05
1900448,-5.26472563739765e-05,5.57362053299294e-06,-1.6739806490548e-05,1.03225769922621e-05,6.68837289210342e-06,2.57833519697082e-06,-1.89427869574659e-06,-4.73760138629449e-06,1.44902394605948e-05,-3.64629242310559e-07,1.31996948578902e-05,-1.25814790659133e-05,-4.51385544678644e-06
1900830,6.18899966627389e-06,-1.15333304479352e-05,-4.541007573945e-06,8.30247698411851e-06,-9.74933418974769e-06,-4.74775516990735e-07,7.58743192058934e-06,5.91808644834126e-06,2.73717432110697e-06,2.40251740915438e-06,-2.82691019070808e-06,-9.54023524590636e-06,-8.58171133031128e-06
1901509,2.63537746156953e-06,1.50134573942185e-05,-1.73395214205021e-06,-1.8560703385257e-05,7.79137631902338e-06,-3.0492777917384e-06,-3.14655490593806e-06,-9.24294839059267e-06,-3.66889633182288e-06,-3.98164072538183e-06,1.92707476754384e-06,-8.78300747278156e-06,-1.16977561772806e-06
1905897,4.74673776372009e-05,-4.99527981858071e-07,-3.40629060982095e-07,-1.45663751324473e-06,8.48432237518755e-06,-6.72039642150418e-07,-8.87908465701211e-06,3.72294881568091e-06,-1.45966878069674e-06,2.38284529133074e-06,1.64205230344697e-06,4.96429263752177e-06,3.57659672492735e-06
1910972,1.76104763677877e-06,-7.70275774202275e-06,-9.80023801149046e-06,-1.13310019321496e-05,-3.65445413697033e-06,3.8050081722522e-06,4.5011911520468e-06,1.62746120965901e-06,1.18492224205199e-05,-1.20114271985399e-05,-6.75148769083745e-07,-1.01494488714137e-06,1.16231332294152e-05
1915213,-3.28148736608579e-05,-5.54945526052215e-06,-1.64133406963674e-06,-1.26975261969929e-07,-1.31330447963962e-05,-4.60677693061198e-06,-1.09177850477842e-05,1.37341748151131e-06,-4.94490096351639e-06,-7.17406296626849e-07,4.41643645028759e-06,-2.37714619264001e-06,-2.27648040252146e-05
1916228,1.78367527343039e-05,2.05199490629505e-06,2.10093414796751e-06,-1.81159380927035e-06,-6.59260692401319e-06,-2.04695681017747e-06,-3.11833765854238e-06,8.52844462528832e-06,2.49987592526073e-06,4.6546557492032e-06,4.41163160083839e-06,-5.21368693983084e-06,1.40913640781421e-06
1916600,2.61942776627531e-06,-5.8421908409041e-06,5.6001496950385e-06,1.92571853357619e-05,4.17910751965538e-06,2.14782432023644e-06,-2.50929962054195e-06,-3.72917711129301e-06,-7.43481167144588e-06,6.00145674611126e-06,-9.22079218603634e-07,-2.20779918328945e-06,5.53029585280734e-06
1918396,-4.66267005774063e-06,-7.90626269730773e-06,-8.3818545875923e-06,5.76520293036368e-06,-4.39477144894978e-06,-4.1465833386741e-06,6.06770713581214e-06,7.32542590504626e-06,1.04907969276235e-05,8.97767573866273e-07,-1.00346507589156e-06,2.49437825117531e-06,-5.54172442336377e-06
1918447,-8.0438018672138e-05,-5.19574081991242e-05,-4.17859950427237e-05,9.00342114537354e-06,1.4255697393633e-05,-1.67196365469137e-05,4.92852741521173e-07,2.10877830612386e-06,3.13368239340842e-06,-3.97388136043208e-06,9.8339683697089e-06,-1.33364744174462e-06,-2.56412088445092e-05
1921147,-6.08508816843548e-05,-1.65290111465702e-06,5.84032025568296e-06,-1.1414894400529e-05,1.63683374849963e-05,-2.30242982470847e-06,-2.46416332301478e-07,3.76970816440947e-06,2.28813270001281e-06,-5.33930419080545e-06,2.95676396079366e-06,-8.32788065134327e-07,4.15468291332798e-07
1921453,5.54700601728563e-06,7.4113671891763e-06,1.10329127807193e-05,-2.10796280048891e-06,-1.30752273209232e-05,-5.144944280222e-06,8.65491073494457e-07,2.43617469668624e-07,1.12691213071136e-05,7.24511893063646e-06,1.00728988780341e-05,5.7858901152063e-06,3.94977275965644e-06
1921549,9.58045893746242e-06,2.10232202131755e-05,1.45644238278692e-05,6.81213308877175e-07,2.26098126671434e-06,8.69492446824188e-06,-3.16589470189319e-06,-2.10497106992406e-05,1.45514535359879e-05,1.53334095632546e-06,-1.07102850383625e-05,1.03623824696219e-05,1.93790575319854e-06
1921803,3.80107828041029e-05,-5.15445919241896e-06,8.0660311852468e-06,6.3843867985379e-06,-1.57348249749124e-05,5.0141071359073e-06,-7.53810839371372e-06,2.08969625433711e-06,-1.20815072108433e-06,9.81335475868488e-06,1.45911420593635e-06,1.04795286166723e-06,5.18489922726216e-06
1923672,-6.79393386109464e-06,1.78784026262631e-05,-3.37783509852554e-06,-1.19700613850223e-06,1.02680180577768e-05,1.26105378169462e-05,4.1099056574901e-06,-1.38395928575397e-05,3.02600670616121e-06,-9.36137939826725e-06,-1.1428435627282e-05,5.27990951054716e-08,-8.78006301339627e-06
1924886,-2.02335041319054e-05,-5.79862142858393e-06,1.64617290841401e-06,4.35459216618877e-06,-4.30552007538696e-06,-2.08398803884998e-06,-7.36085161803572e-06,1.63716753211503e-05,-2.53317792696897e-06,4.92242083433208e-06,1.0250367440858e-05,6.01627284806364e-06,-7.55528395541864e-07
1928750,3.49030800931618e-06,7.39858593043045e-06,5.1319127952878e-06,7.94339085130847e-07,-3.17873520375976e-06,-7.20592584191953e-06,1.20740584595424e-06,-1.42943318121021e-06,1.75373623666744e-08,3.96511842260823e-06,3.53890466138971e-06,-1.18732779949704e-05,6.49534901241471e-06
1928989,1.68310351807926e-05,8.3199236822473e-06,5.04801203382915e-06,-8.79084468117158e-06,1.19432005577775e-05,-4.33871442487309e-06,-6.36561985031856e-07,5.8201797496461e-07,-1.02450307301038e-05,8.81006532046199e-06,-6.36704506830789e-06,-8.22906424810235e-06,-9.0588251517092e-06
1930024,1.24912690509656e-05,-5.55261360922637e-06,6.65553204918627e-06,-4.56831709967559e-07,-1.31170924040589e-05,-9.02991236405518e-07,3.57395069140303e-06,-7.92027326616769e-07,-3.11298782976261e-06,-7.69638401514465e-07,-1.52028737906088e-06,-2.01781948312796e-06,-1.25351658013904e-06
1930748,-3.99605998328816e-05,-1.90792149056892e-06,4.44796959277017e-06,-4.73785454184171e-07,-1.62048957671146e-05,-4.55821127947836e-06,-3.67584146706743e-06,-5.35379890417606e-06,7.61562875091031e-06,4.27832212016003e-06,9.46481184561706e-06,-3.50199557548208e-07,3.96809422823801e-06
1931171,4.42848783731171e-05,-3.81097777024798e-06,-1.4156664630341e-07,-5.33589615853633e-06,-4.75404837730253e-06,-4.73187020997321e-06,-8.80391529908771e-06,-2.21010551988696e-06,-6.11144599526645e-06,-2.37735052880557e-06,2.74479994704354e-06,-4.2383884905536e-06,3.09841104684324e-06
1933035,7.41396312768678e-06,-2.64651246918207e-06,2.66291667248049e-06,-3.77157547409792e-06,-1.04699955405747e-05,6.13523442149254e-06,-2.95452389970612e-06,-7.24645991563498e-06,4.41778854688383e-06,3.70896283266505e-06,-3.12226582705125e-06,-1.31681671846857e-06,5.15780669383119e-06
1934434,2.06547370084235e-05,2.38072711261061e-05,-2.00386856429842e-06,-1.18271027561907e-06,5.5404451906962e-06,-7.97674232242065e-06,-9.58834250697191e-06,-5.76232410456098e-07,8.17276241435511e-08,9.45563185293589e-06,-2.54791994976983e-06,1.75294560302222e-06,-2.35519890236964e-06
1936220,-1.75701402049658e-05,1.17295628117048e-05,6.02239132323628e-06,4.43354409779136e-06,1.24025135385503e-05,-7.21315797190169e-06,-5.45494165587839e-06,-1.75874092406111e-06,2.81780204116573e-06,1.25353006129723e-06,-9.22771678694998e-06,1.27376557157567e-05,-1.0272740997248e-05
1938445,-1.08236998480851e-05,1.04592702571575e-05,-9.52629718676913e-07,9.39708760277676e-06,-9.17679507316261e-06,-6.98822832625148e-06,1.32152913859464e-05,-3.2401194280513e-06,-4.04810221698461e-06,-5.2252670136796e-06,6.30013889599541e-06,-5.48872891777659e-06,-7.77030975822139e-06
1939045,3.70570884520108e-05,-1.06814853472599e-06,-8.15927579605314e-06,7.56225599764972e-06,-4.59938281594298e-06,-5.78958437867013e-07,1.01439293148415e-06,-2.5799966242787e-06,1.69560209159081e-06,-4.71173671876406e-06,-6.54348031865454e-06,-7.65690146578309e-07,5.53081923032465e-06
1941413,1.85645706938502e-05,7.70792567789795e-06,1.28163998392288e-05,1.89165063649137e-06,-9.92379608755448e-06,-7.63586922400822e-06,-6.59357391149208e-06,-7.96193493059744e-06,1.91301270143942e-06,2.80784806517702e-06,1.75585977050945e-06,-9.02316098741209e-07,4.31082742812681e-06
1941932,3.47030682381621e-05,3.58990153147831e-06,8.12941455327752e-07,1.5423191587835e-06,-9.5608098413612e-06,-1.85795692721157e-06,-4.71047378909081e-06,-4.05587806734009e-07,-3.51511293234963e-06,4.20687228555113e-06,3.78361724671306e-07,-4.29337104105797e-06,-2.21354517884091e-06
1942052,-2.13565937271103e-05,-2.33670694127923e-05,1.01999307594372e-05,1.81497688424008e-06,1.16833539608182e-06,2.56346860422348e-06,-9.32410316349791e-06,-2.68765100464183e-06,2.07874990689495e-06,-8.02756477873368e-06,-3.31745501515709e-06,-8.23757184722298e-07,1.12864517216929e-06
1950608,3.13813265894265e-05,1.94535150617875e-06,3.17536131352549e-06,1.40399184436366e-06,1.59606889408337e-06,6.12293549569389e-06,7.17881870360886e-06,5.71317367249317e-06,-8.77113365841599e-06,-4.11001973230881e-06,-1.02824277926866e-06,2.65423951433326e-06,2.6024884981943e-06
1953189,2.49342559825128e-05,9.21171848572159e-06,-2.38378794365191e-06,-1.15414107839461e-06,6.76922316210425e-06,-9.2280387842462e-06,6.04319094528881e-06,1.67804583028037e-05,-4.22581940924681e-06,1.8416796327557e-07,4.46308185813536e-07,1.37062425837765e-05,4.31879361609398e-06
1955404,3.97703928438516e-05,1.47271577454538e-06,-4.05373041755866e-06,-9.00456911498617e-06,4.58899633921937e-06,-4.26251382146772e-06,2.3532904208353e-07,1.386162533094e-06,-7.05919617133368e-06,1.99020545225381e-06,4.89769869562891e-06,2.26690073946568e-06,1.72524507524463e-06
1959990,2.87586966782525e-05,-4.66603703274751e-06,7.95894486365021e-07,1.84092517277711e-06,-9.31576048757879e-06,4.56894761543999e-07,3.30212535684636e-06,1.76730766312017e-06,-1.0748278032497e-06,-6.70372454084906e-07,3.44694714457817e-06,-7.58082288679898e-07,-6.06637677243892e-06
1962697,-2.73356496327599e-05,-1.70746903561223e-05,-4.34803232165347e-06,-7.3104544720414e-06,1.37727317256402e-06,9.07507820083141e-07,-4.27583863358322e-06,7.97406421890416e-07,-3.79591613427462e-06,-1.09889648373828e-06,-6.37133433077995e-06,-8.66700093267781e-06,3.67148670168137e-06
1963023,4.76530902621295e-06,3.77040664149669e-06,1.67736582478473e-06,-2.20502594749884e-06,4.53050322545299e-06,2.82362273542878e-06,-2.24727751126523e-06,-4.36327252553463e-06,-4.70481217529578e-06,2.09119005705286e-06,-5.9773601415275e-06,-1.02794504115979e-06,-6.16836839101956e-06
1965330,-1.23897857630212e-05,5.30924935630745e-06,1.39867868259221e-06,-1.03343736606621e-05,-7.85719287349616e-07,-5.42330343645171e-06,1.20394763703311e-05,5.08492926636044e-06,-5.37060287089636e-07,2.72042462461879e-06,1.78269282116489e-06,6.75455910131431e-06,8.58301949288525e-06
1966414,1.86429572128577e-05,1.02585610610616e-05,-6.5475517913424e-06,1.05571650701569e-05,5.27075287086799e-06,-1.94789403857428e-06,3.39026724288854e-06,-2.43599680075816e-06,4.63874560550907e-09,2.09171930391319e-06,2.72736483183791e-06,1.93455680855048e-07,-3.17379895585121e-06
1970799,8.18385841681313e-06,-2.11841923827957e-06,7.73403236964001e-06,-7.78179761738774e-06,1.52705834469993e-06,-2.09618198018954e-06,-5.40898276768209e-06,2.51620646696335e-06,-1.23033427345098e-05,-7.24005788153104e-06,6.54649395424961e-06,-3.10948658363747e-06,1.57008301116656e-06
1971863,-9.86466490956651e-05,8.95422476039922e-07,2.06822110708192e-06,-6.43834503521709e-06,1.30373294653948e-06,1.36105998681967e-05,4.1658579943524e-07,-1.62187658702667e-05,-6.32197705069812e-07,-9.39627382119582e-06,-9.62885615510307e-06,9.19729073399198e-07,-7.43292535855162e-06
1977693,-1.78480320113679e-05,4.68189546747123e-06,-3.13705449951822e-06,3.86006926202363e-06,-1.2777766310917e-05,-1.47116853387015e-05,-1.32377301622061e-05,-9.10196181212283e-06,-5.34098568168416e-06,-3.11464322449337e-06,2.72112722650304e-06,-1.26326264095312e-05,-7.06352961451226e-06
1978296,-4.4671763183641e-06,-5.89243174726656e-06,-5.90360713413889e-06,1.90824149290879e-06,1.72657600669955e-05,-4.73194903587943e-06,-2.78984541371258e-07,9.11651102481638e-07,-2.87284118434376e-07,-1.02788756391979e-06,6.81841783878063e-06,4.32327416642419e-06,-1.59019526782507e-05
1980115,1.20465655043495e-05,-4.05371395080511e-06,2.97364517435224e-06,-5.32774165546454e-06,-1.02681315898026e-06,-7.33690418534979e-06,-4.67146774750883e-06,6.86573265004595e-06,-1.05828396850992e-05,-3.3507655764387e-06,-3.73858241983453e-06,-6.73920485326525e-06,7.96500020773718e-06
1982685,-8.15705097953701e-05,-1.35826269793464e-05,-2.53425344597422e-05,-1.276329860566e-05,2.28584315585469e-05,1.18999523758243e-05,-1.00709983473826e-06,-1.64465001225913e-05,-4.93616336033875e-07,-1.1001702442379e-05,-4.98174506895807e-06,-8.11963466679655e-06,1.05792137056145e-06
1983891,-9.02379460892706e-05,2.02794688866115e-05,-5.6221132592249e-06,1.00141305854511e-05,-1.11374984157276e-05,1.45433113776844e-05,3.22238361163916e-07,-1.15730601082333e-05,6.71700547570549e-06,-3.13165745262071e-06,-5.99597529216266e-06,9.33452246349592e-06,-1.75041558157965e-05
1984277,3.45733941879847e-05,-1.15193357233761e-05,-6.75401965620967e-06,4.54970812875147e-06,-9.98698369004156e-06,-7.51118044798622e-06,6.38039765157408e-06,1.20714681055936e-05,-5.39835465641084e-06,6.3327609902368e-06,4.00676447686123e-06,3.99586168434742e-06,5.97416963677641e-06
1986037,-4.32444913533331e-07,1.28100728394753e-05,-9.11239793351227e-06,2.09699760081138e-06,-3.20672575717544e-06,2.78113841772299e-06,8.87708968263291e-06,-2.40767957006519e-06,1.06518327329746e-05,6.69171870997319e-06,-1.2198135825959e-05,6.82576418650093e-07,2.46760772689476e-06
1989660,-4.35239756307413e-05,-2.61556931690147e-06,-1.59440320003744e-06,-1.09188996367411e-05,-9.1608956683093e-06,-1.57751074773391e-05,3.89894464684255e-06,5.94185634659255e-06,-3.30277409235933e-06,4.01922101153367e-06,1.68100735836889e-06,1.13555626076273e-06,1.18445405960434e-08
1993902,-2.78832106395719e-05,-1.72700679045354e-05,-1.184018972022e-05,1.00605375249796e-05,1.58640045181116e-06,-4.1074579941934e-06,-8.1975899944569e-06,-1.91844585993599e-05,1.02357631434468e-05,7.10385522841353e-06,-7.90928696527491e-07,-1.80475273305386e-05,-2.19935183167328e-05
1996292,1.49364604331679e-05,5.58287937985569e-06,8.41840263238624e-06,7.62548951375919e-06,-1.08656446497448e-05,-6.57404072107479e-06,6.25632872446645e-07,-2.75696899909517e-06,1.32802256755323e-05,-4.71042197231378e-06,4.21928237501699e-07,-4.42134735653896e-06,8.26647523087157e-06
1997479,3.82359250524555e-05,4.22545967744467e-06,3.21241595601178e-06,1.01793473303596e-05,-7.45097497119212e-07,-2.97028763195936e-06,3.69543484993143e-07,4.11695256342003e-09,-6.75600492733554e-06,8.64768693322447e-06,-3.49634011638666e-06,6.41516344149324e-06,-7.59192716439193e-06
1997700,1.21837315733758e-05,9.41304735554046e-06,-4.38885924421325e-06,3.52434885423223e-06,3.94827421154924e-06,4.66225819084447e-06,2.31836682966356e-06,-1.50135177396698e-06,1.87957484678235e-06,-9.08605148794206e-06,1.03370629375858e-06,-5.99517320897919e-06,-4.74705967020299e-06
1998191,2.30712758269173e-05,-4.66600281630428e-06,5.29562892259955e-06,1.0176988000291e-05,5.15183590382841e-06,-2.34181258893054e-06,-6.21145078071769e-06,1.83472707044982e-06,-3.562030477215e-06,2.69995785017482e-06,1.12192601796715e-06,3.99266206505073e-06,2.58002598730107e-06
1998599,7.74655989942867e-06,-1.0693142664063e-05,6.02006143683671e-06,-1.81109777879122e-05,-1.1372793984525e-05,9.32631358974525e-06,1.17646772834576e-05,5.76336190157912e-06,1.05616146407284e-05,1.70433838497802e-06,1.24730291968261e-05,1.51705594297609e-06,1.41621013784852e-05
1998618,-1.56056704015894e-05,-2.29024405587089e-05,-5.53939498260007e-06,-5.73405780925115e-06,-1.01864741958453e-05,-9.11860735222411e-06,-4.78963206953174e-06,5.79344753221689e-06,3.51576066924511e-06,-1.00698206022853e-06,1.44374130156164e-06,-1.87941321660613e-07,-7.62995933046088e-07
1999570,-2.6945403002794e-06,-9.11919076375449e-06,4.89383624756143e-06,2.36023866405835e-06,-1.20649194770023e-05,-1.39303953088788e-05,9.80392460433324e-06,-5.52486858417228e-06,1.51174897396659e-06,1.17774087896982e-06,2.78735139809196e-07,-3.31896722083403e-06,5.0190103105174e-07
2002547,2.43454159016123e-05,-1.05960213576277e-05,-8.4292467945065e-06,1.15824081315311e-06,1.06279464996042e-05,-6.83968422400157e-06,-2.16296469928837e-06,3.17876194656385e-06,-6.56492983238027e-06,-9.28383129545319e-06,-1.19664527277593e-06,-7.79724978620552e-06,2.56803906179757e-06
2006498,2.84961942387921e-05,3.24290135863358e-06,8.14774482041206e-06,-7.9954515549221e-07,2.67205039527202e-06,-2.99432343102649e-08,4.00752072495885e-07,6.38505562578106e-06,-7.36054147902661e-06,-1.32428829092087e-06,-3.66274605906244e-06,9.27733847193633e-06,-1.1906148324711e-06
2009047,-2.64953681810876e-05,1.58773780130251e-06,-6.88516820925238e-06,4.93126601950619e-07,2.35880580358698e-05,3.37829565681448e-06,-2.11987373645036e-07,-1.19626934260731e-05,5.35047418670928e-06,1.82222059148988e-06,-1.39842466578154e-05,1.45599427312675e-06,-6.89687204587595e-06
2010850,-4.72154620600402e-06,1.83213082680096e-05,-5.27064199741282e-06,9.00456632670507e-06,3.09065457043972e-06,-5.98078309868435e-06,-9.13547413672475e-06,-5.86501683100649e-06,1.94116741941363e-05,-3.44589054546332e-06,-3.53851768862245e-06,-3.78356402890711e-06,-5.87055947149989e-07
2012201,1.33131742629683e-05,-1.02831107571889e-06,8.54254366192174e-06,-3.6393673832106e-06,3.94778010746051e-06,-5.22294422881951e-06,1.34055995833435e-06,-2.45714450312009e-06,-1.12218491185806e-05,-5.09680855401172e-06,-8.33080581790729e-06,-2.2436097903524e-06,-8.04143092030604e-06
2018508,7.43723515493135e-06,-1.45419164883177e-05,-1.09345940864783e-06,-5.84745520708572e-06,-9.91928028061765e-06,-4.07827070553073e-06,6.90544765355164e-06,9.86919334053289e-07,-2.78480963809951e-06,-9.13592327184928e-06,6.33909404280889e-07,6.76545364402364e-06,5.3348841568577e-06
2021140,-2.15288000093855e-05,1.50786727691412e-06,1.448884261232e-05,7.46041815840729e-06,5.05473530952325e-06,7.62125803460706e-06,-2.01527117340274e-06,-9.21218199230747e-06,-7.1063468804245e-06,6.27850877982776e-06,1.36469067506271e-06,-6.44604564905939e-06,4.86268754372529e-06
2023255,-5.8251447991962e-06,1.15857126903914e-05,-8.96660246163313e-06,9.26308962117502e-06,-3.55020310549726e-06,7.39148299582231e-06,6.82840628094712e-06,-3.71474456382551e-06,1.00663041615503e-06,1.51926699598213e-05,3.40092587912907e-06,-3.9084086796634e-06,-1.21094778443747e-05
2023875,3.47331908354915e-05,2.11810556168626e-06,-1.2626647507162e-06,-4.83566819523585e-06,2.92978621706987e-06,3.4775192170526e-07,8.56723434964757e-06,-7.60696212816208e-06,2.76066259639777e-06,-8.4596142341448e-07,-4.43348549251376e-06,5.53919390218293e-07,3.50318343807447e-06
2026193,4.24444807876498e-05,1.40819965136354e-06,-4.86531206264085e-07,5.57611658139789e-06,-3.93818585538291e-06,-7.59843519503356e-07,-5.57422511289851e-06,4.44683287426595e-06,-9.20153468041257e-07,1.40324895292638e-06,3.18844513708277e-06,-2.8872145539472e-06,6.12230008329445e-06
2027280,2.1287932725919e-05,1.99545994514814e-05,-7.08176925197876e-06,-4.20874762612414e-07,-1.01549178385472e-05,-1.60871915517068e-05,-3.13177790103517e-06,-1.37031862940411e-05,2.87712752141791e-06,-4.14607607145882e-06,5.16458994727715e-07,5.36357917608894e-06,9.25564434002584e-06
2027457,3.32114270828943e-05,-1.01423581033425e-05,9.03982682668384e-06,7.68608369016711e-06,-3.83046523699559e-06,1.11403181140314e-05,-1.07008463333808e-05,2.63863057360105e-06,2.31174272783124e-06,-3.41476458504951e-07,1.0298760343925e-06,2.79647492206798e-06,-2.0516584680841e-06
2029314,4.0772740636734e-05,-5.22788938485452e-06,-9.00092331400568e-06,-1.39692686645351e-06,2.66080401766006e-06,-4.00262762956808e-06,8.78145531055188e-06,4.61623692196065e-06,-7.46286694707232e-06,6.28815670856844e-07,-7.58808770327102e-06,3.07839152316435e-06,1.65776995888887e-06
2031308,1.95868629099141e-05,4.40603622882358e-06,7.10190547967647e-06,2.29940232401362e-06,7.08356075382456e-06,6.36162475697239e-07,-2.0988191662244e-06,8.84370580946315e-07,-6.30453475874719e-06,-5.08032452636253e-06,-1.84188165698401e-06,-3.8766616199704e-07,-3.69134383103804e-06
2035637,-3.17742834020718e-06,-4.73418849686674e-06,-1.05465075850798e-05,-1.24097673558245e-05,-1.52943560769964e-05,-8.77211593922049e-06,2.92235320240042e-06,-2.48289704443352e-06,5.94743293544461e-06,4.95031235917299e-06,1.02766675774513e-05,-4.23341384920503e-06,-6.22056604807684e-07
2036176,6.72195219588994e-07,-3.30441289231237e-06,1.72893989483984e-06,4.30528871720355e-06,5.43265608187299e-09,6.20795178010847e-06,-3.94563462654036e-07,-7.79921545741579e-06,6.03727204669181e-06,8.37169387779524e-07,-7.09437549733685e-06,-9.21949319351152e-06,-1.13549095770392e-05
2037405,-5.93435328711631e-05,-1.27477047669631e-05,-7.47838755044913e-06,-8.61892382781482e-09,-6.91596625603332e-06,-6.25660413708689e-06,-1.71383675508628e-06,7.53042144212457e-06,2.88667325688548e-07,-3.44308203202501e-06,-6.07936318179612e-06,1.51673037333276e-06,7.48552875270422e-07
2038768,4.06539115602627e-05,-1.19614216603612e-06,4.9941140307727e-06,9.65051862966258e-07,7.43733131130776e-06,-1.58086326389656e-06,1.14835546417032e-06,1.81671457866558e-06,-5.67334826410387e-06,4.54009087935237e-06,-2.95773183831925e-07,2.9371672487672e-06,5.6557289490828e-06
2039675,-2.62506910195732e-05,-4.14254888421461e-06,8.76281841676864e-06,-8.14588847436506e-06,-1.05988450410853e-05,-2.17436748990371e-06,-7.79173884892303e-06,1.30800176129579e-05,3.30028111902052e-05,-8.92994879846131e-06,2.1164024104818e-06,1.28076536839074e-05,6.43352923787028e-06
2040372,3.27913972874716e-05,-1.6882778477364e-05,-7.76999910529463e-06,1.95280429510947e-06,-2.77519988796395e-06,-7.42583722488046e-06,1.37519425861824e-06,6.69752019693886e-06,-8.93966924394053e-06,-2.78087554793724e-06,1.34438567668599e-06,6.28529231718055e-06,4.99749777010085e-06
2044423,-5.17100823286484e-05,-1.45010185980962e-05,-2.14528612205648e-06,7.18837570611229e-06,-4.6866080423459e-06,-1.08069941604442e-05,-2.05782085194e-05,7.46845646776423e-06,-6.8905302415666e-06,-3.46501661846234e-08,-9.55756282656936e-06,-1.29254013145842e-05,-7.5733926558489e-06
2044738,3.17000765203604e-05,2.74752894017366e-07,-1.06570209758573e-05,2.87090954622267e-06,-1.97344085863175e-05,-5.24555888146258e-06,9.46925769475726e-07,3.19164291255236e-06,-2.55805171907133e-06,-3.79000321782489e-06,-1.2773122289214e-06,-7.7191639878415e-06,5.92010131198389e-06
2048276,3.3199105386675e-05,-1.11043516438095e-05,2.34438223727042e-06,3.87053831379666e-06,-1.88043191966721e-05,2.93985795966577e-06,-5.76504143540072e-06,3.73631442720757e-06,7.68195406335161e-06,3.51514295024753e-06,2.89565485011875e-07,-1.49117091527349e-06,1.19335585877757e-06
2050435,1.52447103954582e-05,5.91678858549371e-06,1.04131715767371e-05,6.39473620109482e-06,-1.53182842960857e-05,-1.4935627974513e-06,-7.75233555798583e-06,-8.15401947017798e-06,-5.41593272089613e-06,3.81223392328197e-07,7.20882500336121e-07,1.5239487561299e-06,-6.94787206755103e-06
