reg_CC1,reg_CC2,reg_CC3,reg_CC4,reg_CC5,reg_CC6,reg_CC7,reg_CC8,reg_CC9,reg_CC10,reg_CC11,reg_CC12,reg_CC13,unreg_CC1,unreg_CC2,unreg_CC3,unreg_CC4,unreg_CC5,unreg_CC6,unreg_CC7,unreg_CC8,unreg_CC9,unreg_CC10,unreg_CC11,unreg_CC12,unreg_CC13
0.22047,0.039426,-0.090999,0.053194,0.04432,0.0022954,-0.095287,-0.0017999,0.11795,-0.020494,-0.063183,-0.0073116,-0.050563,0.050694,-0.021485,-0.019194,0.049691,0.03742,0.10995,0.022015,-0.01261,-0.095921,-0.024465,0.068324,-0.024183,-0.10317
-0.13335,-0.020145,0.14336,-0.0015412,0.0387,-0.051174,0.09658,-0.038955,0.037069,-0.020407,0.066176,-0.071552,0.02389,-0.002318,-0.0111,-0.062247,0.12892,-0.055738,-0.078732,0.067986,-0.081625,-0.094599,0.086389,0.022009,-0.036082,-0.037206
0.085046,0.0084672,-0.047053,0.090472,-0.12827,0.095757,-0.0082445,-0.056946,0.14933,0.0078707,-0.034038,0.031362,-0.0060463,0.039152,0.11775,0.0050013,-0.038662,-0.049154,0.12478,0.040336,0.019385,0.04334,-0.016452,-0.11653,0.02946,0.018111
0.17059,0.037028,-0.067354,-0.014587,0.043422,-0.0012824,0.059916,0.11904,-0.04585,0.06081,-0.027159,0.079893,-0.07254,-0.064487,-0.069918,0.062967,0.075603,-0.15074,-0.035403,-0.04912,-0.083755,-0.040201,-0.023987,-0.050876,-0.045333,-0.072295
0.18544,-0.031467,-0.050028,0.064091,0.015389,0.15462,-0.020205,-0.085359,0.042897,-0.076335,0.00080028,-0.054528,0.038966,-0.020786,0.0050394,-0.061864,0.063347,-0.066449,-0.0084916,-0.2102,0.060781,0.073007,-0.040072,0.020374,0.090654,-0.19172
0.14065,0.0045792,0.016156,0.024992,0.063764,0.054693,0.014445,-0.088685,-0.095854,-0.064229,-0.06467,0.080017,0.028569,-0.074357,-0.00041233,0.0039926,0.063909,-0.084566,0.12812,-0.037965,0.047733,0.051357,0.021273,0.07504,-0.00014769,0.13272
-0.14444,0.049122,0.052829,0.014211,-0.011204,-0.069551,-0.084379,0.022568,-0.032082,0.059672,0.0083973,-0.10178,0.013498,0.10038,-0.050962,0.021227,-0.10387,0.040034,-0.035151,0.018841,0.14302,0.0039836,-0.0069581,-0.069076,0.013878,-0.074231
0.13738,0.08236,-0.10539,0.074868,-0.062707,-0.059651,-0.012733,-0.045556,0.0235,-0.042613,0.10894,-0.025701,-0.080086,-0.00023291,0.072397,-0.11966,-0.085294,0.031084,0.020885,0.090648,0.11565,0.013486,0.010419,-0.054903,0.03084,-0.10489
0.21936,0.054338,-0.012252,0.078344,-0.04253,-0.079862,-0.016624,0.08175,0.023687,-0.065315,-0.0045057,-0.018169,0.077135,-0.034774,0.0073146,0.046539,-0.0078068,-0.032136,-0.029921,0.035065,9.9378e-05,-0.034295,0.035538,-0.05075,0.038609,0.029662
0.18134,-0.023896,-0.0078784,0.072744,0.0073846,-0.086924,-0.048391,0.017889,0.031903,0.10469,0.078677,0.039317,0.022958,-0.070052,-0.08606,0.0011668,-0.033009,-0.017632,0.053507,0.037915,-0.053309,-0.046728,-0.00076048,0.038916,0.058809,0.036176
0.13265,-0.038867,0.073619,0.071819,0.033254,0.029259,-0.039242,0.045429,0.02625,0.12031,-0.045617,0.0021344,0.00058052,0.010439,0.092117,-0.025502,0.05398,-0.032142,0.0042071,0.12215,-0.020317,-0.10124,0.08232,-0.017515,-0.035069,-0.01183
-0.11249,0.017384,-0.06776,-0.010672,-0.065533,0.056367,-0.022327,0.092872,-0.067571,-0.037817,-0.014951,-0.006101,-0.032457,-0.062904,-0.034034,0.061019,-0.054519,0.0013882,-0.042353,0.071415,-0.078372,0.013751,0.016569,0.024989,0.0033267,-0.010227
-0.16236,0.00041586,0.018554,0.013232,0.086327,0.051008,-0.021089,-0.016142,-0.097528,-0.067828,0.032679,0.13155,-0.04612,0.003611,-0.052534,-0.1316,0.07214,0.05772,-0.15089,0.04423,0.024425,0.059773,-0.00099735,-0.083147,0.014686,0.055138
0.18152,-0.002591,0.088474,-0.090868,0.093456,0.031093,-0.10288,-0.0017405,-0.053801,-0.0040277,-0.0075489,0.079008,0.013389,-0.042875,-0.019386,0.081819,0.082823,0.11965,-0.071126,0.015691,-0.077269,0.030663,0.009697,0.062759,-0.0095038,0.078331
0.18432,-0.0022812,0.037088,-0.0052773,0.032465,-0.021215,-0.093605,-0.010517,-0.062941,0.10694,-0.025687,-0.10807,-0.022248,0.010743,0.02988,0.045126,0.0087197,-0.047847,0.0094542,-0.051327,0.087408,0.04332,0.029101,-0.0068686,-0.010146,-0.10036
-0.15387,-0.05398,-0.024427,0.027964,-0.00123,0.021361,0.011551,0.13981,-0.042191,-0.065,0.064732,0.055597,0.046634,-0.0092431,0.066496,0.013589,-0.01885,0.012801,0.1503,-0.067605,-0.099455,0.093161,0.13455,-0.069126,-0.069988,0.0033349
-0.23365,0.11113,0.041396,0.11838,-0.00033104,-0.010223,0.030935,0.14843,-0.055112,-0.075306,-0.068082,-0.060363,-0.072712,-0.0568,0.10227,-0.030151,0.03975,0.055458,-0.044903,0.062446,0.052129,-0.097009,-0.092492,-0.062007,-0.025973,-0.10094
-0.095009,0.034246,-0.083888,0.026532,0.070009,0.00071775,-0.12719,-0.014773,0.021609,-0.013418,-0.087128,-0.034625,0.060236,0.0006495,-0.025822,0.0044614,-0.036252,-0.11159,-0.0039226,0.018719,-0.067003,-0.063218,-0.033718,0.03263,-0.095697,0.06805
-0.17021,0.014912,0.13585,-0.089912,-0.12056,0.06037,0.062884,0.12599,0.082771,0.030472,0.058359,0.024598,0.032381,0.0026306,0.10056,0.094608,0.044369,0.090544,-0.044808,-0.10519,-0.022603,-0.037999,0.025954,0.022691,0.16317,-0.094506
0.08564,-0.050509,-0.076449,0.027232,0.0033013,0.079857,-0.027193,0.083597,0.071819,-0.019141,0.041581,0.038461,-0.042912,-0.044584,0.04354,-0.10771,0.020628,0.020566,-0.02752,-0.066496,-0.022949,0.21073,0.0092144,-0.066244,-0.00069981,0.053212
