reg_CC1,reg_CC2,reg_CC3,reg_CC4,reg_CC5,reg_CC6,reg_CC7,reg_CC8,reg_CC9,reg_CC10,reg_CC11,reg_CC12,reg_CC13,unreg_CC1,unreg_CC2,unreg_CC3,unreg_CC4,unreg_CC5,unreg_CC6,unreg_CC7,unreg_CC8,unreg_CC9,unreg_CC10,unreg_CC11,unreg_CC12,unreg_CC13
0.08067,-0.027997,-0.08405,0.042638,-0.083688,-0.068545,-0.03346,0.12698,0.12947,-0.013219,0.036461,0.1223,0.074406,-0.040935,0.0021496,-0.053794,0.050063,0.0059757,-0.016028,-0.059814,0.054968,-0.0015756,0.023971,0.050606,0.091119,-0.0067425
0.16558,-0.050788,0.058948,0.0060316,0.029564,0.019767,0.064809,0.0014757,0.078784,0.094472,-0.11499,0.20013,-0.0014849,0.043701,-0.035188,-0.02989,-0.041746,-0.015706,-0.13288,0.10321,0.087717,0.14433,-0.018226,-0.051139,0.021285,0.14941
0.20269,0.065176,0.07751,0.063491,0.026743,0.020902,0.042004,0.012211,-0.029804,0.023815,0.037635,0.029322,-0.052019,0.025291,0.043074,0.034102,0.016648,-0.040386,-0.013103,0.20361,0.096788,0.084608,-0.061615,0.049652,0.08867,-0.090207
0.14082,-0.078919,-0.042262,0.085459,0.071995,-0.1213,-0.087484,0.0011311,-0.0058866,0.055921,-0.034147,0.039803,-0.071128,0.025648,0.023557,0.0032934,-0.0011852,0.023605,-0.033443,-0.055165,0.0064524,0.0053725,0.036161,-0.061153,-0.0028949,0.038213
0.089572,-0.047935,0.060302,0.055827,0.069113,-0.095425,-0.065203,0.078622,0.077612,0.099846,0.0083293,0.043076,0.035481,-0.013338,-0.023605,0.0044701,0.11742,-0.0020695,0.060059,0.06027,-0.064496,-0.10672,0.063663,0.0028082,0.031919,0.081851
-0.095871,0.0097764,-0.10042,0.14114,0.08782,0.040281,-0.051332,0.043413,-0.028046,-0.0099301,0.0048605,-0.040146,0.033634,-0.095855,0.0090275,-0.10043,0.14661,0.081853,0.04056,-0.049857,0.039977,-0.024086,-0.0096192,0.0049999,-0.040157,0.033699
0.17197,0.031893,0.0040301,0.0074023,-0.12893,-0.026343,-0.1406,-0.095645,0.045057,-0.0011471,0.053072,0.0059215,0.0023887,0.16896,0.050677,-0.008364,-0.0048948,-0.12576,-0.016828,-0.14373,-0.10107,0.061505,0.0010987,0.049424,0.0020162,0.0020158
0.12241,-0.028005,0.026139,0.063498,0.02473,0.096054,-0.11447,0.050002,0.13042,0.050865,0.0029732,0.056147,0.060647,0.071876,0.039171,-0.039593,0.023999,0.089955,0.0063424,-0.12488,0.05193,0.0031297,0.077013,-0.0068117,-0.056124,0.042755
0.1212,0.016704,0.044559,0.042319,0.02622,-0.10512,0.047702,-0.0047833,0.12218,-0.033641,-0.053141,0.028044,-0.044448,-0.057584,0.050676,-0.08505,0.021964,-0.026424,-0.13033,0.051473,0.135,-0.11052,-0.05822,-0.044813,0.070071,0.031509
-0.05141,-0.029386,0.059834,0.035117,-0.020392,-0.0055496,0.01523,-0.062258,0.090117,-0.00029751,-0.097029,-0.096228,-0.024447,-0.029443,-0.0034944,0.075126,0.003402,0.031083,0.004536,-0.097231,0.049638,0.054027,-0.00027414,-0.084841,-0.069604,-0.010038
0.15115,-0.010771,0.028188,-0.0066366,0.0061925,0.01673,0.0699,0.055345,-0.043776,-0.0037567,-0.0044585,-0.0071949,0.026436,0.072932,-0.0024873,0.013225,0.013622,0.084909,0.0039424,-0.031428,0.036905,-0.0034529,-0.055045,0.040824,-0.017807,0.015994
-0.12782,0.025568,0.06864,-0.044007,0.069857,-0.038222,0.01202,0.047981,-0.057836,-0.010631,-0.028657,-0.077687,0.091839,-0.046956,0.096979,-0.052032,0.058541,-0.045221,0.005497,0.061506,-0.026409,0.059311,-0.043104,-0.089861,-0.069338,0.053361
0.19392,0.039638,0.067717,0.020008,0.08978,-0.068067,0.069483,0.011144,0.04567,0.022375,0.078776,-0.040365,0.075766,-0.014082,0.12107,-0.026461,0.12495,0.094345,-0.0041539,-0.027904,0.010795,0.0058307,-0.025698,-0.031623,0.038646,0.053627
