-2.01026600773268e-06,2.56230143576302e-06,-2.61609635821008e-06,5.26829420378361e-06,-2.22680309432049e-06,7.27077903197624e-06,-1.12919437944449e-05,3.07473645412922e-06,-5.00395186448767e-07,1.26748865534649e-06,-7.53463204196169e-06,2.28969316542459e-06,1.28627349667474e-05,1.27329731780075e-05,-1.29003423778849e-05,1.02626711796154e-05,9.83969367335017e-06
-1.86096020045991e-06,-1.01162028613649e-05,8.70243210746648e-06,-5.40709367930803e-06,-2.72717379435681e-07,-7.52126807211415e-06,-4.10491665690735e-06,-9.02317209140235e-06,-1.16004231046591e-05,-1.68823469356844e-06,6.09262155705861e-06,-8.63738873368162e-06,1.17630680792642e-06,4.82479114730474e-06,-1.68845012456731e-05,-6.3660844281783e-06,-5.90747507796352e-06
8.76585971453071e-07,8.5224810519694e-06,-2.957108031737e-06,-1.17575493091399e-05,-7.10397232568069e-06,-8.80525640869911e-06,-1.11737119711548e-05,2.12568179938534e-06,1.22297149515078e-05,-1.31114136148821e-06,1.0045876488934e-05,9.22366863749159e-09,-3.01246592494643e-06,1.41262882700885e-05,3.8824947829956e-06,8.30460152787374e-07,-6.75647796023324e-06
1.03045009813366e-05,-1.89247684591315e-06,-1.05656782791371e-05,3.15017520616504e-06,7.23857514315633e-06,1.00391404444034e-05,-1.01741192381979e-05,5.10255016037611e-08,2.22618229209136e-06,-3.91918272853604e-06,3.69202267238834e-06,-3.04934864782452e-06,-7.70814683828709e-06,1.83885366580213e-06,-2.7448109300221e-06,-1.82998429993919e-05,7.97003274078012e-06
-5.90090592937131e-06,1.47867199665748e-05,-2.92553275988094e-06,-1.23378831903641e-05,6.06670011669062e-06,-2.53896958964764e-07,-8.53249697725882e-07,-1.39100941139698e-05,-1.15296482914764e-06,-1.16539419633081e-05,-4.2216516330544e-06,4.92344968498964e-06,-3.71983144223897e-06,-8.11387218676094e-06,-6.27133724788538e-06,2.81837579462271e-06,6.96496084853443e-06
-1.98286612114445e-05,-7.9784177686528e-06,-2.64079340161662e-06,-5.79463987333648e-06,-6.46423287655967e-06,1.24383787509838e-05,-7.076232472571e-06,1.22652079139281e-06,-1.57042479714256e-06,1.12541856363036e-08,7.3749831515218e-06,-9.09578266792681e-06,-2.90064006296471e-06,-4.82884192260218e-06,7.00239668534808e-06,3.05792094272688e-06,4.98342703308445e-06
6.88656955131679e-06,-1.2070552638562e-06,-9.02991538579513e-06,1.85570597492412e-06,3.91121463594063e-06,3.70533081284755e-06,-6.39246065012207e-06,-1.94231050349606e-05,-6.13175152578163e-06,7.9856722322556e-06,4.1798123514855e-06,-1.11956706359583e-07,9.28230931417985e-06,2.02431840088014e-07,1.08992654902577e-05,6.22701424398339e-06,-7.50752150931151e-06
2.03844686126886e-06,7.47296892438137e-06,-8.53418584240981e-06,-3.63460749951576e-06,6.88602101957513e-06,-9.9005536871409e-06,-5.58637429589089e-06,1.30236944525941e-05,-1.79647713785233e-05,6.16206643336643e-06,-1.44318782152081e-06,-8.74664286196879e-06,-4.71926812141348e-06,-2.15959782513024e-06,2.58898281346698e-06,5.28952764507563e-06,2.6050741631037e-06
-6.8235136611363e-06,1.71776524534807e-05,-3.71708919451978e-06,4.48398205716728e-06,-2.40473916920387e-06,1.15239908811054e-05,6.30920993358994e-06,2.40453116303533e-06,-2.39336463914431e-06,6.34519577736042e-06,2.69494375982731e-06,-4.51140966321651e-06,2.3539707143392e-06,1.4453726636153e-07,-8.01890507104215e-06,-7.67687566418067e-06,-1.54229524876882e-05
-6.69038281871114e-06,-4.3139867529453e-06,-2.77024379840138e-06,9.14986150806499e-06,1.38832319552794e-05,-5.12346169384215e-06,-1.19510357688271e-05,5.27806153165432e-06,8.62950359418825e-06,-6.29667608693083e-06,2.37000947932998e-06,2.81050819199129e-06,1.74560502788841e-06,-1.06534592246331e-05,-5.2232310949389e-06,5.10383360493598e-06,-1.2571712164407e-05
